dropped_ocid,kept_ocid,buyer_id,tender_title,date_published
ocds-dgv273-seacev3-1241955,ocds-dgv273-seacev3-1243730,PE-CONSUCODE-324,LP-ABR-3-2026-MDSPC-1,2026-08-17T18:51:00-05:00
ocds-dgv273-seacev3-1241878,ocds-dgv273-seacev3-1243491,PE-CONSUCODE-280,LP-ABR-2-2026-MDA/CS-1,2026-08-17T21:38:00-05:00
ocds-dgv273-seacev3-1247428,ocds-dgv273-seacev3-1241534,PE-CONSUCODE-782,CP-ABR-4-2026-MDCH/COMITE-2,2026-08-14T14:25:00-05:00
ocds-dgv273-seacev3-1240632,ocds-dgv273-seacev3-1247135,PE-CONSUCODE-189,LP-ABR-12-2026-MPC/CS-1,2026-08-12T21:12:00-05:00
ocds-dgv273-seacev3-1245384,ocds-dgv273-seacev3-1248424,PE-CONSUCODE-220,CP-ABR-7-2026-MDP/C-1-1,2026-08-27T23:34:00-05:00
ocds-dgv273-seacev3-1240933,ocds-dgv273-seacev3-1244472,PE-CONSUCODE-1308,LP-ABR-6-2026-CS/MDA-1,2026-08-12T19:28:00-05:00
ocds-dgv273-seacev3-1241875,ocds-dgv273-seacev3-1237196,PE-CONSUCODE-201143,RES-PROC-23-2026-DPC/ACFFAA-1,2026-08-11T21:17:00-05:00
ocds-dgv273-seacev3-1249488,ocds-dgv273-seacev3-1238094,PE-CONSUCODE-623,LP-ABR-2-2026-MDM/CS-1,2026-08-03T23:25:00-05:00
ocds-dgv273-seacev3-1244920,ocds-dgv273-seacev3-1245022,PE-CONSUCODE-10461,SIE-SIE-8-2026-DRTC/OC-1,2026-08-26T19:21:00-05:00
ocds-dgv273-seacev3-1241373,ocds-dgv273-seacev3-1241797,PE-CONSUCODE-1687,LP-ABR-4-2026-MDU/CS-1,2026-08-13T23:14:00-05:00
ocds-dgv273-seacev3-1244303,ocds-dgv273-seacev3-1245947,PE-CONSUCODE-1798,LP-ABR-1-2026-MDP/OC-1,2026-08-25T17:16:00-05:00
ocds-dgv273-seacev3-1243021,ocds-dgv273-seacev3-1244896,PE-CONSUCODE-644,LP-ABR-1-2026-MDC-1,2026-08-20T15:52:00-05:00
ocds-dgv273-seacev3-1243782,ocds-dgv273-seacev3-1238156,PE-CONSUCODE-1498,LP-SM-1-2026-MDP/C-1,2026-08-03T23:07:00-05:00
ocds-dgv273-seacev3-1242737,ocds-dgv273-seacev3-1244777,PE-CONSUCODE-204386,SIE-SIE-4-2026-UE SALUD CAJAMARCA-1,2026-08-19T16:28:00-05:00
ocds-dgv273-seacev3-1245610,ocds-dgv273-seacev3-1240439,PE-CONSUCODE-1096,CP-ABR-3-2026-CS/MPC-1,2026-08-11T18:46:00-05:00
ocds-dgv273-seacev3-1243620,ocds-dgv273-seacev3-2026-2364-22,PE-CONSUCODE-2364,LP-SM-5-2026-SEDACUSCO S.A.-1,2026-08-12T18:00:00-05:00
ocds-dgv273-seacev3-1242292,ocds-dgv273-seacev3-1243941,PE-CONSUCODE-1892,CP-ABR-3-2026-UNAP-1,2026-08-18T17:03:00-05:00
ocds-dgv273-seacev3-1238147,ocds-dgv273-seacev3-1240892,PE-CONSUCODE-10195,LP-ABR-9-2026-INCN-1,2026-08-03T20:49:00-05:00
ocds-dgv273-seacev3-1244128,ocds-dgv273-seacev3-1244506,PE-CONSUCODE-152,LP-ABR-2-2026-MDC-1,2026-08-17T20:09:00-05:00
ocds-dgv273-seacev3-1241859,ocds-dgv273-seacev3-1244506,PE-CONSUCODE-152,LP-ABR-2-2026-MDC-1,2026-08-17T20:09:00-05:00
ocds-dgv273-seacev3-1241423,ocds-dgv273-seacev3-1245443,PE-CONSUCODE-989,LP-ABR-6-2026-MDDAR/C-1,2026-08-17T23:03:00-05:00
ocds-dgv273-seacev3-1245261,ocds-dgv273-seacev3-1247623,PE-CONSUCODE-200262,COMPRE-COMPRE-4-2026-HAPCSR II-2-1,2026-08-27T17:47:00-05:00
ocds-dgv273-seacev3-1242793,ocds-dgv273-seacev3-1244717,PE-CONSUCODE-10179,CP-ABR-1-2026-CS/UGEL 14 OYON-1,2026-08-20T10:03:00-05:00
ocds-dgv273-seacev3-1239476,ocds-dgv273-seacev3-1243953,PE-CONSUCODE-10618,LP-ABR-3-2026-GRU-HRP-C-1,2026-08-07T17:29:00-05:00
ocds-dgv273-seacev3-1242313,ocds-dgv273-seacev3-1245153,PE-CONSUCODE-218,LP-ABR-4-2026-MDHR/CS-1,2026-08-18T20:55:00-05:00
ocds-dgv273-seacev3-1239442,ocds-dgv273-seacev3-1244895,PE-CONSUCODE-1972,LP-ABR-27-2026-2016-INIA-1,2026-08-07T12:49:00-05:00
ocds-dgv273-seacev3-1242807,ocds-dgv273-seacev3-1246576,PE-CONSUCODE-1320,CP-ABR-17-2026-MDLM-1,2026-08-19T18:07:00-05:00
ocds-dgv273-seacev3-1242724,ocds-dgv273-seacev3-1245403,PE-CONSUCODE-2384,DIRECTA-DIRECTA-5-2026-SEDAPAR-1,2026-08-19T15:37:00-05:00
ocds-dgv273-seacev3-2026-2543-897,ocds-dgv273-seacev3-1243121,PE-CONSUCODE-2543,CP-ABR-1-2025-ESSALUDREDTACNA-1,2026-08-19T17:33:00-05:00
ocds-dgv273-seacev3-1238635,ocds-dgv273-seacev3-1241909,PE-CONSUCODE-1708,CP-ABR-1-2026-MDP/CS-2,2026-08-04T18:08:00-05:00
ocds-dgv273-seacev3-1240387,ocds-dgv273-seacev3-1246114,PE-CONSUCODE-287,LP-ABR-9-2026-MDSJ/C-1,2026-08-11T16:29:00-05:00
ocds-dgv273-seacev3-1237264,ocds-dgv273-seacev3-1246677,PE-CONSUCODE-687,LP-ABR-9-2026-MDH/CS-1,2026-08-04T21:51:00-05:00
ocds-dgv273-seacev3-1239869,ocds-dgv273-seacev3-1239567,PE-CONSUCODE-10564,CP SER-SM-1-2026-PRORRIDRE/DEC-1,2026-08-07T16:02:00-05:00
ocds-dgv273-seacev3-1238346,ocds-dgv273-seacev3-1240611,PE-CONSUCODE-203146,CP-ABR-1-2026-MDR/CS-1,2026-08-03T23:43:00-05:00
ocds-dgv273-seacev3-1237335,ocds-dgv273-seacev3-1240146,PE-CONSUCODE-805,CP-ABR-48-2026-MPE-OC-1,2026-08-03T21:22:00-05:00
ocds-dgv273-seacev3-1241891,ocds-dgv273-seacev3-1247643,PE-CONSUCODE-10554,CP-ABR-10-2026-GRP-DRTYC-C.S-1,2026-08-17T15:39:00-05:00
ocds-dgv273-seacev3-1240948,ocds-dgv273-seacev3-1244486,PE-CONSUCODE-1308,LP-ABR-11-2026-CS/MDA-1,2026-08-12T21:15:00-05:00
ocds-dgv273-seacev3-1243905,ocds-dgv273-seacev3-1248947,PE-CONSUCODE-200161,LP-SM-1-2026-MDTMC-1,2026-08-26T11:16:00-05:00
ocds-dgv273-seacev3-1242529,ocds-dgv273-seacev3-1246498,PE-CONSUCODE-995,CP-ABR-15-2026-MPM/C-1,2026-08-18T20:36:00-05:00
ocds-dgv273-seacev3-1239379,ocds-dgv273-seacev3-1239057,PE-CONSUCODE-200018,CP CON-SM-2-2026-PRODUCE-1,2026-08-05T16:17:00-05:00
ocds-dgv273-seacev3-1247206,ocds-dgv273-seacev3-1240453,PE-CONSUCODE-200382,LP-ABR-20-2026-UNAB-1,2026-08-14T16:32:00-05:00
ocds-dgv273-seacev3-1245290,ocds-dgv273-seacev3-1247866,PE-CONSUCODE-200405,LP-ABR-8-2026-LPA-MDC-CS-1,2026-08-27T20:52:00-05:00
ocds-dgv273-seacev3-1241173,ocds-dgv273-seacev3-1244348,PE-CONSUCODE-200082,SIE-SIE-2-2026-ZAC-UE.003/MC-1,2026-08-17T17:35:00-05:00
ocds-dgv273-seacev3-1244508,ocds-dgv273-seacev3-1246168,PE-CONSUCODE-1673,LP-ABR-5-2026-MDSA/C-1,2026-08-25T23:44:00-05:00
ocds-dgv273-seacev3-1238389,ocds-dgv273-seacev3-1246162,PE-CONSUCODE-1564,CP-ABR-3-2026-MDSB/SERV-CS-1,2026-08-04T16:35:00-05:00
ocds-dgv273-seacev3-1247653,ocds-dgv273-seacev3-1243638,PE-CONSUCODE-2386,LP-ABR-8-2026-SEDACHIMBOTE S.A.-1,2026-08-21T18:02:00-05:00
ocds-dgv273-seacev3-1241274,ocds-dgv273-seacev3-1245329,PE-CONSUCODE-1248,LP-ABR-2-2026-MDM-1,2026-08-14T17:02:00-05:00
ocds-dgv273-seacev3-1241166,ocds-dgv273-seacev3-1241769,PE-CONSUCODE-166,LP-ABR-2-2026-MDLM/CS-1,2026-08-14T13:40:00-05:00
ocds-dgv273-seacev3-1242915,ocds-dgv273-seacev3-1245762,PE-CONSUCODE-10461,COMPRE-COMPRE-3-2026-DRTC/OC-1,2026-08-19T20:42:00-05:00
ocds-dgv273-seacev3-1244438,ocds-dgv273-seacev3-1246357,PE-CONSUCODE-200085,LP-ABR-3-2026-MDA/C-1,2026-08-26T19:38:00-05:00
ocds-dgv273-seacev3-1244202,ocds-dgv273-seacev3-1245805,PE-CONSUCODE-1306,LP-ABR-2-2026-MDT/CS-1,2026-08-25T17:04:00-05:00
ocds-dgv273-seacev3-1240653,ocds-dgv273-seacev3-1243068,PE-CONSUCODE-537,COMPRE-COMPRE-1-2026-MPH/OC-1,2026-08-12T11:25:00-05:00
ocds-dgv273-seacev3-2026-1887-17,ocds-dgv273-seacev3-1244138,PE-CONSUCODE-1887,LP-ABR-15-2026-UNAS-1,2026-08-21T17:15:00-05:00
ocds-dgv273-seacev3-1242194,ocds-dgv273-seacev3-1242554,PE-CONSUCODE-87,LP-ABR-1-2026-MDS/CS-1,2026-08-19T00:06:00-05:00
ocds-dgv273-seacev3-1238139,ocds-dgv273-seacev3-1238729,PE-CONSUCODE-20002,LP-ABR-28-2026-HRA/OC-2,2026-08-03T15:06:00-05:00
ocds-dgv273-seacev3-1240155,ocds-dgv273-seacev3-1243252,PE-CONSUCODE-1168,LP-ABR-5-2026-MDP-1,2026-08-10T22:22:00-05:00
ocds-dgv273-seacev3-1238625,ocds-dgv273-seacev3-1243612,PE-CONSUCODE-2361,CP-ABR-1-2026-EMAPAB/CS-1,2026-08-04T20:56:00-05:00
ocds-dgv273-seacev3-2026-2362-3,ocds-dgv273-seacev3-1245289,PE-CONSUCODE-2362,LP-ABR-5-2026-EMSAPUNO S.A.-1,2026-08-07T17:38:00-05:00
ocds-dgv273-seacev3-1238719,ocds-dgv273-seacev3-1239132,PE-CONSUCODE-200198,CP-ABR-17-2026-UNAJMA-1,2026-08-04T18:06:00-05:00
ocds-dgv273-seacev3-1239970,ocds-dgv273-seacev3-1241119,PE-CONSUCODE-1213,COMPRE-COMPRE-2-2026-MDM/OC-1-1,2026-08-12T17:32:00-05:00
ocds-dgv273-seacev3-1239196,ocds-dgv273-seacev3-1239569,PE-CONSUCODE-820,SIE-SIE-29-2026-OC-MDQ/LC-1,2026-08-05T19:28:00-05:00
ocds-dgv273-seacev3-1240612,ocds-dgv273-seacev3-1245198,PE-CONSUCODE-291,LP-ABR-4-2026-MDM/CE-1,2026-08-12T23:07:00-05:00
ocds-dgv273-seacev3-1240490,ocds-dgv273-seacev3-1240508,PE-CONSUCODE-1986,CP-ABR-5-2026-PATPAL-FBB/MML-2,2026-08-11T19:20:00-05:00
ocds-dgv273-seacev3-1247367,ocds-dgv273-seacev3-1242310,PE-CONSUCODE-211,CP-ABR-10-2026-MPHI/C-1-1,2026-08-19T19:07:00-05:00
ocds-dgv273-seacev3-1246863,ocds-dgv273-seacev3-1240085,PE-CONSUCODE-1650,LP-ABR-2-2026-MDA/CS-1,2026-08-11T03:08:00-05:00
ocds-dgv273-seacev3-1245410,ocds-dgv273-seacev3-1246928,PE-CONSUCODE-10391,COMPRE-COMPRE-2-2026-UGEL/HUARI/OEC-1,2026-08-27T23:53:00-05:00
ocds-dgv273-seacev3-1246926,ocds-dgv273-seacev3-1246928,PE-CONSUCODE-10391,COMPRE-COMPRE-2-2026-UGEL/HUARI/OEC-1,2026-08-27T23:53:00-05:00
ocds-dgv273-seacev3-1238628,ocds-dgv273-seacev3-1242443,PE-CONSUCODE-1054,LP-ABR-9-2026-MDVA/C-1,2026-08-04T17:54:00-05:00
ocds-dgv273-seacev3-1240301,ocds-dgv273-seacev3-1246094,PE-CONSUCODE-287,LP-ABR-7-2026-MDSJ/C-1,2026-08-11T16:29:00-05:00
ocds-dgv273-seacev3-1241104,ocds-dgv273-seacev3-1241887,PE-CONSUCODE-679,LP-ABR-6-2026-MDQ/C-1,2026-08-13T19:11:00-05:00
ocds-dgv273-seacev3-1242054,ocds-dgv273-seacev3-1246925,PE-CONSUCODE-10549,CP-ABR-9-2026-OC/HDAC-PASCO-1,2026-08-17T18:57:00-05:00
ocds-dgv273-seacev3-2026-1348-3,ocds-dgv273-seacev3-1243886,PE-CONSUCODE-1348,SIE-SIE-7-2026-OEC/MVES-1,2026-08-14T18:20:00-05:00
ocds-dgv273-seacev3-1246115,ocds-dgv273-seacev3-1240357,PE-CONSUCODE-287,LP-ABR-8-2026-MDSJ/C-1,2026-08-11T16:29:00-05:00
ocds-dgv273-seacev3-1240566,ocds-dgv273-seacev3-1245041,PE-CONSUCODE-1549,LP-ABR-3-2026-CEP/MDVP-1,2026-08-17T19:01:00-05:00
ocds-dgv273-seacev3-1239871,ocds-dgv273-seacev3-1243367,PE-CONSUCODE-15,CP-ABR-7-2026-MINEM-2,2026-08-10T13:05:00-05:00
ocds-dgv273-seacev3-1245038,ocds-dgv273-seacev3-1239737,PE-CONSUCODE-1583,CP-ABR-3-2026-CS-MDP-I-1,2026-08-19T23:49:00-05:00
ocds-dgv273-seacev3-1240974,ocds-dgv273-seacev3-1242881,PE-CONSUCODE-948,CP-ABR-2-2026-MDSMM/CS-1,2026-08-12T20:55:00-05:00
ocds-dgv273-seacev3-1238423,ocds-dgv273-seacev3-1239253,PE-CONSUCODE-203306,COMPRE-COMPRE-50-2026-MDM/OEC-1,2026-08-04T12:14:00-05:00
ocds-dgv273-seacev3-1246192,ocds-dgv273-seacev3-1239085,PE-CONSUCODE-531,SIE-SIE-1-2026-MDH/DEC-1,2026-08-05T19:41:00-05:00
ocds-dgv273-seacev3-1239918,ocds-dgv273-seacev3-1242422,PE-CONSUCODE-883,LP-ABR-11-2026-MDA/C-1,2026-08-11T20:19:00-05:00
ocds-dgv273-seacev3-1240126,ocds-dgv273-seacev3-1241888,PE-CONSUCODE-679,LP-ABR-5-2026-MDQ/CS-1,2026-08-11T18:53:00-05:00
ocds-dgv273-seacev3-1244812,ocds-dgv273-seacev3-1238504,PE-CONSUCODE-1060,LP-ABR-12-2026-C-MPP-1,2026-08-14T12:18:00-05:00
ocds-dgv273-seacev3-2026-1880-6,ocds-dgv273-seacev3-1244102,PE-CONSUCODE-1880,LP-ABR-3-2026-MDY-C-1,2026-08-17T21:23:00-05:00
ocds-dgv273-seacev3-1245422,ocds-dgv273-seacev3-1243173,PE-CONSUCODE-1232,COMPRE-COMPRE-1-2026-MPP/OEC-1,2026-08-27T17:09:00-05:00
ocds-dgv273-seacev3-1238268,ocds-dgv273-seacev3-1240717,PE-CONSUCODE-546,LP-ABR-3-2026-MDASF/C-1,2026-08-03T23:15:00-05:00
ocds-dgv273-seacev3-1241719,ocds-dgv273-seacev3-1244712,PE-CONSUCODE-615,LP-ABR-2-2026-MDA/CS-1,2026-08-17T19:16:00-05:00
ocds-dgv273-seacev3-1239065,ocds-dgv273-seacev3-1240782,PE-CONSUCODE-1214,LP-ABR-3-2026-MDS-1,2026-08-05T23:49:00-05:00
ocds-dgv273-seacev3-1238723,ocds-dgv273-seacev3-1240517,PE-CONSUCODE-369,COMPRE-COMPRE-14-2026-MPCT-4,2026-08-04T18:11:00-05:00
ocds-dgv273-seacev3-1237910,ocds-dgv273-seacev3-1244464,PE-CONSUCODE-41,LP-ABR-38-2026-GRJ-1,2026-08-03T23:38:00-05:00
ocds-dgv273-seacev3-1238884,ocds-dgv273-seacev3-1240521,PE-CONSUCODE-1908,CONV-PROC-24-2026-UNSA-1,2026-08-05T10:42:00-05:00
ocds-dgv273-seacev3-1241269,ocds-dgv273-seacev3-1243036,PE-CONSUCODE-1886,CONV-PROC-14-2026-UNALM-1,2026-08-13T18:19:00-05:00
ocds-dgv273-seacev3-1239272,ocds-dgv273-seacev3-1239754,PE-CONSUCODE-1684,COMPRE-COMPRE-9-2026-MDI/OC-1,2026-08-05T22:41:00-05:00
ocds-dgv273-seacev3-1239287,ocds-dgv273-seacev3-1239755,PE-CONSUCODE-1684,COMPRE-COMPRE-8-2026-MDI/OC-1,2026-08-05T21:52:00-05:00
ocds-dgv273-seacev3-1239304,ocds-dgv273-seacev3-1239773,PE-CONSUCODE-1684,COMPRE-COMPRE-10-2026-MDI/OC-1,2026-08-05T23:25:00-05:00
ocds-dgv273-seacev3-1240378,ocds-dgv273-seacev3-1242575,PE-CONSUCODE-1837,LP-ABR-2-2026-MDP-2,2026-08-11T16:19:00-05:00
ocds-dgv273-seacev3-1238247,ocds-dgv273-seacev3-1243781,PE-CONSUCODE-1498,LP-ABR-10-2026-MDP/C-1,2026-08-03T23:57:00-05:00
ocds-dgv273-seacev3-1238865,ocds-dgv273-seacev3-1240278,PE-CONSUCODE-1337,COMPRE-COMPRE-17-2026-DEC/MSI-1,2026-08-04T22:45:00-05:00
ocds-dgv273-seacev3-1241341,ocds-dgv273-seacev3-1239623,PE-CONSUCODE-1608,DIRECTA-DIRECTA-1-2026-MDSMF/DEC-1,2026-08-07T18:04:00-05:00
ocds-dgv273-seacev3-1251320,ocds-dgv273-seacev3-1251140,PE-CONSUCODE-10478,LP-ABR-2-2026-GRJ-DRA/C-1,2026-09-17T20:05:00-05:00
ocds-dgv273-seacev3-1250874,ocds-dgv273-seacev3-1248581,PE-CONSUCODE-203,CP-ABR-1-2026-MDY/C-1,2026-09-15T22:42:00-05:00
ocds-dgv273-seacev3-1250872,ocds-dgv273-seacev3-1250420,PE-CONSUCODE-203,CP-ABR-2-2026-MDY/C-1,2026-09-15T22:42:00-05:00
ocds-dgv273-seacev3-1250441,ocds-dgv273-seacev3-1250862,PE-CONSUCODE-203,CP-ABR-3-2026-MDY/C-1,2026-09-15T22:42:00-05:00
ocds-dgv273-seacev3-1250449,ocds-dgv273-seacev3-1250858,PE-CONSUCODE-203,CP-ABR-4-2026-MDY/C-1,2026-09-15T22:43:00-05:00
ocds-dgv273-seacev3-1250460,ocds-dgv273-seacev3-1250854,PE-CONSUCODE-203,CP-ABR-5-2026-MDY/C-1,2026-09-15T22:43:00-05:00
ocds-dgv273-seacev3-1250849,ocds-dgv273-seacev3-1250432,PE-CONSUCODE-203,CP-ABR-6-2026-MDY/C-1,2026-09-15T22:43:00-05:00
ocds-dgv273-seacev3-1250847,ocds-dgv273-seacev3-1250472,PE-CONSUCODE-203,CP-ABR-7-2026-MDY/C-1,2026-09-15T23:09:00-05:00
ocds-dgv273-seacev3-1250474,ocds-dgv273-seacev3-1250846,PE-CONSUCODE-203,CP-ABR-8-2026-MDY/C-1,2026-09-15T23:09:00-05:00
ocds-dgv273-seacev3-1250117,ocds-dgv273-seacev3-1250635,PE-CONSUCODE-203086,LP-SM-3-2026-HEVES-MINSA-1,2026-09-15T14:48:00-05:00
